dataset,GID_1,NAME_1,GID_2,NAME_2,POPESTIMATE2015,1km_population,pop_error,1km_area,1km_lived_cells,1km_lived_density,1km_gini_index,1km_density,1km_arithmetic_pwd,1km_geometric_pwd,5km_lived_cells,5km_lived_density,5km_gini_index,5km_arithmetic_pwd,5km_geometric_pwd,10km_lived_cells,10km_lived_density,10km_gini_index,10km_arithmetic_pwd,10km_geometric_pwd,5km_pop_error,10km_pop_error,5km_area_error,10km_area_error
worldpop,USA.45_1,Utah,USA.45.12_1,Juab,10551.0,11292.0,7.0,8871.0,2.0,81.0,0.9956403819509838,1.0,542.0,315.0,12.0,10.0,0.9858132219271972,99.0,71.0,29.0,4.0,0.975323186990556,69.0,48.0,0.06,0.06,0.38,0.59
landscan,USA.45_1,Utah,USA.45.12_1,Juab,10551.0,10601.0,0.0,8836.0,2.0,57.0,0.996997707317372,1.0,550.0,329.0,14.0,8.0,0.9850601181430768,91.0,67.0,32.0,4.0,0.9759978536090214,73.0,48.0,0.02,0.02,2.41,0.4
ghs,USA.45_1,Utah,USA.45.13_1,Kane,7039.0,7629.0,8.0,10495.0,2.0,46.0,0.993745853519791,1.0,307.0,136.0,13.0,5.0,0.9796907621161924,58.0,31.0,28.0,2.0,0.950849109930218,18.0,9.0,2.81,34.93,1.22,5.03
gpw,USA.45_1,Utah,USA.45.13_1,Kane,7039.0,7591.0,8.0,10495.0,2.0,30.0,0.9889046767851456,1.0,237.0,89.0,16.0,5.0,0.9748380831552084,53.0,27.0,32.0,1.0,0.946400010404438,16.0,8.0,2.09,37.1,1.22,5.03
worldpop,USA.45_1,Utah,USA.45.13_1,Kane,7039.0,7619.0,8.0,10427.0,2.0,38.0,0.9929795556520044,1.0,308.0,130.0,14.0,5.0,0.9786642841844804,55.0,29.0,32.0,1.0,0.951540233502734,18.0,9.0,1.55,35.78,1.96,4.34
landscan,USA.45_1,Utah,USA.45.13_1,Kane,7039.0,6957.0,1.0,10495.0,2.0,33.0,0.9966783500892494,1.0,495.0,195.0,14.0,5.0,0.9813985496959636,58.0,31.0,28.0,2.0,0.9610859665055108,27.0,13.0,1.58,26.53,1.12,5.15
ghs,USA.45_1,Utah,USA.45.14_1,Millard,12620.0,12425.0,2.0,17558.0,2.0,36.0,0.9940516037043174,1.0,277.0,121.0,11.0,6.0,0.9817558803821792,82.0,35.0,23.0,3.0,0.9589643488945304,27.0,15.0,0.0,0.27,1.28,5.58
gpw,USA.45_1,Utah,USA.45.14_1,Millard,12620.0,12424.0,2.0,17558.0,3.0,24.0,0.9898513115027135,1.0,272.0,94.0,15.0,5.0,0.9788925492710252,81.0,33.0,26.0,3.0,0.9565678063118712,27.0,14.0,0.06,0.23,1.28,5.58
worldpop,USA.45_1,Utah,USA.45.14_1,Millard,12620.0,12393.0,2.0,17107.0,2.0,30.0,0.9920969879993708,1.0,296.0,115.0,13.0,6.0,0.9807920312184912,83.0,35.0,24.0,3.0,0.9579383211973292,27.0,14.0,0.05,0.25,0.64,3.1
landscan,USA.45_1,Utah,USA.45.14_1,Millard,12620.0,12461.0,1.0,17558.0,3.0,24.0,0.9947972786041184,1.0,446.0,158.0,19.0,4.0,0.9775771316485444,100.0,35.0,38.0,2.0,0.9520567185635496,32.0,14.0,0.01,0.28,1.0,5.56
ghs,USA.45_1,Utah,USA.45.15_1,Morgan,11039.0,10831.0,2.0,1575.0,7.0,94.0,0.9763285719173962,7.0,410.0,229.0,22.0,25.0,0.9492050240502488,116.0,80.0,37.0,14.0,0.8798626148046129,40.0,32.0,0.0,0.0,0.63,3.24
gpw,USA.45_1,Utah,USA.45.15_1,Morgan,11039.0,10827.0,2.0,1575.0,16.0,43.0,0.9517926392713104,7.0,332.0,139.0,49.0,13.0,0.933024847633652,103.0,65.0,63.0,11.0,0.8625949689932327,36.0,28.0,0.0,0.0,0.63,3.24
worldpop,USA.45_1,Utah,USA.45.15_1,Morgan,11039.0,10818.0,2.0,1579.0,13.0,53.0,0.9646961639328154,7.0,391.0,180.0,45.0,14.0,0.9392102186673588,105.0,69.0,66.0,10.0,0.864916908389167,36.0,29.0,0.0,0.0,0.7,3.36
landscan,USA.45_1,Utah,USA.45.15_1,Morgan,11039.0,10018.0,9.0,1575.0,9.0,68.0,0.9785920540449474,6.0,611.0,262.0,29.0,19.0,0.9468406856296576,120.0,78.0,41.0,13.0,0.8722593446477717,37.0,29.0,0.0,0.0,1.08,3.17
ghs,USA.45_1,Utah,USA.45.16_1,Piute,1491.0,1598.0,7.0,1962.0,4.0,22.0,0.9861670950043082,1.0,99.0,50.0,21.0,3.0,0.9425699350122578,12.0,7.0,35.0,1.0,0.8916817879041975,5.0,3.0,30.41,30.41,7.29,7.29
gpw,USA.45_1,Utah,USA.45.16_1,Piute,1491.0,1594.0,7.0,1962.0,5.0,15.0,0.976187817941256,1.0,71.0,32.0,25.0,2.0,0.9290620443259392,11.0,6.0,44.0,1.0,0.8724794866991876,4.0,3.0,29.49,29.49,7.29,7.29
worldpop,USA.45_1,Utah,USA.45.16_1,Piute,1491.0,1589.0,7.0,1960.0,4.0,22.0,0.984095289969478,1.0,105.0,48.0,23.0,2.0,0.9413089571183696,12.0,7.0,42.0,1.0,0.8858912139522137,5.0,3.0,30.52,30.52,7.19,7.19
landscan,USA.45_1,Utah,USA.45.16_1,Piute,1491.0,1395.0,6.0,1962.0,6.0,13.0,0.985758308212148,1.0,100.0,47.0,34.0,2.0,0.9105934665954803,9.0,5.0,55.0,1.0,0.8338354276447314,4.0,2.0,26.45,26.45,6.47,7.49
ghs,USA.45_1,Utah,USA.45.17_1,Rich,2300.0,2405.0,5.0,2742.0,4.0,19.0,0.9797992946652114,1.0,90.0,41.0,26.0,3.0,0.9309912650791649,13.0,9.0,42.0,2.0,0.8371506719883528,5.0,4.0,0.0,2.33,0.15,10.72
gpw,USA.45_1,Utah,USA.45.17_1,Rich,2300.0,2400.0,4.0,2742.0,6.0,13.0,0.9542854344617812,1.0,67.0,22.0,34.0,2.0,0.9116423800466802,12.0,7.0,44.0,2.0,0.8193554848930937,4.0,3.0,0.0,2.62,0.15,10.72
worldpop,USA.45_1,Utah,USA.45.17_1,Rich,2300.0,2391.0,4.0,2612.0,5.0,16.0,0.9663083844007246,1.0,80.0,31.0,30.0,3.0,0.9197381417296104,13.0,8.0,42.0,2.0,0.8305393104816883,5.0,4.0,0.0,2.51,2.03,6.62
landscan,USA.45_1,Utah,USA.45.17_1,Rich,2300.0,2343.0,2.0,2742.0,5.0,18.0,0.9876803816942722,1.0,165.0,72.0,31.0,3.0,0.939231883607332,18.0,11.0,53.0,2.0,0.856106757824566,6.0,4.0,0.0,1.92,0.07,10.69
ghs,USA.45_1,Utah,USA.45.18_1,Salt Lake,1102273.0,1091354.0,1.0,2075.0,40.0,1312.0,0.7907758743683574,526.0,2253.0,1988.0,62.0,755.0,0.779689246091185,1747.0,1521.0,77.0,588.0,0.7392358838953539,1338.0,1177.0,0.0,0.01,0.0,0.82
gpw,USA.45_1,Utah,USA.45.18_1,Salt Lake,1102273.0,1091467.0,1.0,2075.0,45.0,1177.0,0.7927499428703829,526.0,2284.0,1986.0,68.0,702.0,0.7799223896125628,1752.0,1517.0,80.0,583.0,0.7393091561243267,1338.0,1176.0,0.0,0.01,0.0,0.82
worldpop,USA.45_1,Utah,USA.45.18_1,Salt Lake,1102273.0,1088442.0,1.0,2023.0,44.0,1212.0,0.7902865445119551,538.0,2309.0,2021.0,68.0,704.0,0.7784807994326123,1759.0,1522.0,80.0,581.0,0.7407089903690577,1342.0,1179.0,0.0,0.01,2.42,1.58
landscan,USA.45_1,Utah,USA.45.18_1,Salt Lake,1102273.0,1152688.0,5.0,2075.0,52.0,1078.0,0.7812344307979167,555.0,2540.0,1999.0,71.0,700.0,0.762057497306987,1777.0,1547.0,82.0,588.0,0.7431626856255269,1444.0,1240.0,0.0,0.02,1.06,0.67
ghs,USA.45_1,Utah,USA.45.19_1,San Juan,15239.0,14270.0,6.0,20374.0,4.0,14.0,0.9666528190531064,1.0,259.0,45.0,33.0,2.0,0.9332778275126604,45.0,13.0,51.0,1.0,0.9016776264433916,16.0,7.0,2.17,2.17,0.84,0.84
gpw,USA.45_1,Utah,USA.45.19_1,San Juan,15239.0,14438.0,5.0,20374.0,5.0,12.0,0.9518199464128662,1.0,234.0,31.0,36.0,2.0,0.922924808184008,43.0,11.0,55.0,1.0,0.8928245920291042,16.0,6.0,1.3,1.3,0.84,0.84
worldpop,USA.45_1,Utah,USA.45.19_1,San Juan,15239.0,14300.0,6.0,20311.0,5.0,14.0,0.970395673899588,1.0,259.0,45.0,31.0,2.0,0.9379053792187296,50.0,14.0,46.0,1.0,0.9197180299166408,20.0,8.0,1.22,15.03,0.85,9.14
landscan,USA.45_1,Utah,USA.45.19_1,San Juan,15239.0,14519.0,5.0,20374.0,5.0,15.0,0.9910198298897652,1.0,466.0,122.0,27.0,3.0,0.958456616166863,63.0,21.0,43.0,2.0,0.926093349128322,21.0,9.0,2.67,2.67,0.57,0.91
ghs,USA.45_1,Utah,USA.45.20_1,Sanpete,28654.0,30484.0,6.0,4108.0,9.0,80.0,0.9819945086375588,7.0,753.0,359.0,36.0,20.0,0.9351755804090928,155.0,89.0,51.0,14.0,0.868961707428717,56.0,40.0,0.8,0.8,4.89,4.89
gpw,USA.45_1,Utah,USA.45.20_1,Sanpete,28654.0,30473.0,6.0,4108.0,17.0,44.0,0.9696927260915886,7.0,741.0,293.0,55.0,13.0,0.9242405306546924,150.0,80.0,72.0,10.0,0.8613186239944522,55.0,38.0,0.66,0.66,4.89,4.89
worldpop,USA.45_1,Utah,USA.45.20_1,Sanpete,28654.0,30388.0,6.0,4069.0,13.0,57.0,0.976650995747536,7.0,780.0,336.0,46.0,16.0,0.9339771782027896,157.0,88.0,68.0,11.0,0.8668683771359615,55.0,39.0,0.72,0.72,4.03,4.03
landscan,USA.45_1,Utah,USA.45.20_1,Sanpete,28654.0,28141.0,2.0,4108.0,11.0,60.0,0.985233227419784,7.0,1044.0,448.0,49.0,14.0,0.9387836174532628,169.0,90.0,75.0,9.0,0.8717523777147185,57.0,38.0,0.51,0.51,3.82,5.09
ghs,USA.45_1,Utah,USA.45.21_1,Sevier,20858.0,21552.0,3.0,4944.0,5.0,84.0,0.9884859434944088,4.0,538.0,307.0,20.0,21.0,0.960103899308293,189.0,89.0,34.0,13.0,0.9157826657493134,64.0,42.0,1.0,1.38,1.4,12.4
gpw,USA.45_1,Utah,USA.45.21_1,Sevier,20858.0,21559.0,3.0,4944.0,7.0,60.0,0.9856357041116004,4.0,543.0,275.0,22.0,19.0,0.9588271866636382,185.0,87.0,34.0,13.0,0.9150119751970412,64.0,42.0,1.0,1.38,1.4,12.4
worldpop,USA.45_1,Utah,USA.45.21_1,Sevier,20858.0,21504.0,3.0,4944.0,6.0,69.0,0.9880968318263152,4.0,580.0,314.0,19.0,21.0,0.9604413963053624,194.0,91.0,32.0,14.0,0.919883946499602,67.0,43.0,1.06,1.4,1.38,12.42
landscan,USA.45_1,Utah,USA.45.21_1,Sevier,20858.0,20984.0,1.0,4944.0,6.0,66.0,0.9907528185204282,4.0,707.0,395.0,28.0,15.0,0.9638230958186736,207.0,97.0,50.0,9.0,0.9240376089649798,72.0,44.0,3.88,3.99,3.05,12.12
ghs,USA.45_1,Utah,USA.45.22_1,Summit,39640.0,39597.0,0.0,4893.0,9.0,92.0,0.9799564597251644,8.0,579.0,320.0,26.0,29.0,0.9501760893987452,162.0,114.0,41.0,19.0,0.9221243434226802,113.0,79.0,0.35,0.35,0.96,2.41
gpw,USA.45_1,Utah,USA.45.22_1,Summit,39640.0,39460.0,0.0,4893.0,13.0,59.0,0.9697254822735888,8.0,481.0,230.0,34.0,23.0,0.9451544842922076,154.0,104.0,47.0,17.0,0.9193332139985312,111.0,76.0,0.32,0.32,0.96,2.41
worldpop,USA.45_1,Utah,USA.45.22_1,Summit,39640.0,39439.0,1.0,4885.0,11.0,73.0,0.9754501872282958,8.0,548.0,277.0,32.0,24.0,0.9478471455376548,158.0,109.0,42.0,16.0,0.927636137638585,113.0,77.0,0.44,0.44,0.94,2.42
landscan,USA.45_1,Utah,USA.45.22_1,Summit,39640.0,38157.0,4.0,4893.0,10.0,80.0,0.9837012488913268,8.0,794.0,399.0,31.0,25.0,0.9555863264358844,215.0,132.0,51.0,15.0,0.9283247377948391,127.0,84.0,0.28,0.28,1.88,2.11
ghs,USA.45_1,Utah,USA.45.23_1,Tooele,62639.0,68620.0,10.0,18710.0,1.0,245.0,0.9968013525702016,4.0,1342.0,882.0,9.0,40.0,0.9916799226817902,485.0,333.0,18.0,20.0,0.9812416527897446,208.0,142.0,0.0,0.01,0.06,0.95
gpw,USA.45_1,Utah,USA.45.23_1,Tooele,62639.0,68799.0,10.0,18709.0,2.0,153.0,0.9958255899064946,4.0,1329.0,771.0,13.0,27.0,0.9906865341778328,478.0,313.0,21.0,16.0,0.980465562841492,206.0,139.0,0.0,0.01,0.06,0.95
worldpop,USA.45_1,Utah,USA.45.23_1,Tooele,62639.0,68651.0,10.0,18010.0,2.0,182.0,0.9963614435000454,4.0,1364.0,859.0,11.0,32.0,0.9910187513537267,473.0,318.0,21.0,17.0,0.9806321043557238,203.0,138.0,0.0,0.01,2.67,2.75
landscan,USA.45_1,Utah,USA.45.23_1,Tooele,62639.0,58191.0,7.0,18710.0,3.0,106.0,0.9961438041759064,3.0,1070.0,655.0,15.0,21.0,0.9881075047411468,365.0,218.0,27.0,11.0,0.976210304208664,181.0,104.0,0.0,0.0,1.81,0.99
ghs,USA.45_1,Utah,USA.45.24_1,Uintah,37791.0,36644.0,3.0,11466.0,5.0,64.0,0.9870772841066336,3.0,435.0,215.0,25.0,13.0,0.9720872970093466,211.0,105.0,44.0,8.0,0.9565204312608124,99.0,63.0,0.0,0.02,3.65,10.74
gpw,USA.45_1,Utah,USA.45.24_1,Uintah,37791.0,36609.0,3.0,11466.0,8.0,37.0,0.9772787165947128,3.0,407.0,152.0,31.0,10.0,0.9671326539455374,210.0,97.0,47.0,7.0,0.9525403065075748,98.0,60.0,0.01,0.02,3.65,10.74
worldpop,USA.45_1,Utah,USA.45.24_1,Uintah,37791.0,36596.0,3.0,11560.0,6.0,48.0,0.982130668573332,3.0,447.0,180.0,27.0,12.0,0.970660869863028,216.0,101.0,44.0,7.0,0.9574586198808998,99.0,62.0,0.0,0.0,0.48,3.77
landscan,USA.45_1,Utah,USA.45.24_1,Uintah,37791.0,34788.0,8.0,11466.0,6.0,52.0,0.9906292340708042,3.0,657.0,295.0,27.0,12.0,0.9765463960817896,254.0,126.0,49.0,7.0,0.9602710601030308,107.0,69.0,0.0,0.01,5.23,10.69
ghs,USA.45_1,Utah,USA.45.25_1,Utah,2981835.0,605371.0,80.0,5519.0,17.0,643.0,0.9503425458948254,110.0,2233.0,1656.0,41.0,235.0,0.9264681889093872,1291.0,947.0,61.0,165.0,0.8818504322892464,879.0,625.0,0.0,0.0,0.25,2.26
ghs,USA.45_1,Utah,USA.45.25_1,Utah,572667.0,605371.0,6.0,5519.0,17.0,643.0,0.9503425458948254,110.0,2233.0,1656.0,41.0,235.0,0.9264681889093872,1291.0,947.0,61.0,165.0,0.8818504322892464,879.0,625.0,0.0,0.0,0.25,2.26
gpw,USA.45_1,Utah,USA.45.25_1,Utah,2981835.0,605463.0,80.0,5519.0,20.0,539.0,0.9487283864275854,110.0,2216.0,1601.0,50.0,192.0,0.9252407125459507,1281.0,933.0,69.0,147.0,0.8812090574726739,876.0,622.0,0.0,0.0,0.25,2.26
gpw,USA.45_1,Utah,USA.45.25_1,Utah,572667.0,605463.0,6.0,5519.0,20.0,539.0,0.9487283864275854,110.0,2216.0,1601.0,50.0,192.0,0.9252407125459507,1281.0,933.0,69.0,147.0,0.8812090574726739,876.0,622.0,0.0,0.0,0.25,2.26
worldpop,USA.45_1,Utah,USA.45.25_1,Utah,2981835.0,603818.0,80.0,5226.0,20.0,571.0,0.9483041083849628,116.0,2257.0,1674.0,47.0,206.0,0.925022918193195,1293.0,940.0,66.0,153.0,0.8806036604116657,892.0,627.0,0.0,0.0,4.04,3.25
worldpop,USA.45_1,Utah,USA.45.25_1,Utah,572667.0,603818.0,5.0,5226.0,20.0,571.0,0.9483041083849628,116.0,2257.0,1674.0,47.0,206.0,0.925022918193195,1293.0,940.0,66.0,153.0,0.8806036604116657,892.0,627.0,0.0,0.0,4.04,3.25
landscan,USA.45_1,Utah,USA.45.25_1,Utah,2981835.0,553579.0,81.0,5519.0,20.0,507.0,0.950043693997317,100.0,2292.0,1526.0,43.0,209.0,0.9282700656712742,1300.0,918.0,66.0,140.0,0.8888204938493027,896.0,613.0,0.0,0.0,2.23,2.37
landscan,USA.45_1,Utah,USA.45.25_1,Utah,572667.0,553579.0,3.0,5519.0,20.0,507.0,0.950043693997317,100.0,2292.0,1526.0,43.0,209.0,0.9282700656712742,1300.0,918.0,66.0,140.0,0.8888204938493027,896.0,613.0,0.0,0.0,2.23,2.37
ghs,USA.45_1,Utah,USA.45.26_1,Wasatch,29118.0,28998.0,0.0,3099.0,8.0,121.0,0.9829108520668856,9.0,787.0,438.0,28.0,34.0,0.959747663467924,318.0,173.0,52.0,20.0,0.9254277022480922,157.0,96.0,0.02,0.03,2.61,12.0
gpw,USA.45_1,Utah,USA.45.26_1,Wasatch,29118.0,29010.0,0.0,3099.0,13.0,71.0,0.976935141082807,9.0,821.0,381.0,40.0,25.0,0.9545174289393468,312.0,161.0,58.0,19.0,0.9228554528058328,158.0,94.0,0.02,0.03,2.61,12.0
worldpop,USA.45_1,Utah,USA.45.26_1,Wasatch,29118.0,28894.0,1.0,3061.0,10.0,91.0,0.9805215164796448,9.0,878.0,435.0,37.0,26.0,0.9566147317454432,302.0,164.0,56.0,19.0,0.9234209471108384,156.0,94.0,0.01,0.01,1.8,11.27
landscan,USA.45_1,Utah,USA.45.26_1,Wasatch,29118.0,24948.0,14.0,3099.0,9.0,91.0,0.9846828162857428,8.0,940.0,460.0,33.0,25.0,0.962858484061644,358.0,178.0,58.0,15.0,0.9337747321288205,155.0,94.0,0.0,0.02,4.16,12.13
ghs,USA.45_1,Utah,USA.45.27_1,Washington,154650.0,169048.0,9.0,6244.0,10.0,265.0,0.975929923720387,27.0,1255.0,837.0,37.0,73.0,0.9447390323177433,553.0,368.0,66.0,44.0,0.9091976110651804,352.0,236.0,1.88,3.45,0.18,10.27
gpw,USA.45_1,Utah,USA.45.27_1,Washington,154650.0,169098.0,9.0,6244.0,16.0,172.0,0.9714147226044972,27.0,1232.0,738.0,45.0,61.0,0.9410914759023504,545.0,351.0,72.0,40.0,0.9068008597221934,347.0,231.0,1.82,3.65,0.18,10.27
worldpop,USA.45_1,Utah,USA.45.27_1,Washington,154650.0,165499.0,7.0,6151.0,12.0,226.0,0.9754037206626764,27.0,1280.0,825.0,41.0,68.0,0.9449878610501066,572.0,381.0,71.0,41.0,0.908626889343583,347.0,234.0,1.51,1.54,5.8,8.91
landscan,USA.45_1,Utah,USA.45.27_1,Washington,154650.0,150688.0,3.0,6244.0,13.0,189.0,0.9779832284314084,24.0,1310.0,828.0,45.0,53.0,0.950756852194142,662.0,382.0,73.0,35.0,0.917927767491896,384.0,242.0,1.19,2.49,0.11,10.39
ghs,USA.45_1,Utah,USA.45.28_1,Wayne,2690.0,2908.0,8.0,6374.0,2.0,23.0,0.9925233823593562,0.0,92.0,50.0,15.0,3.0,0.963550274449032,17.0,10.0,27.0,2.0,0.930316993577438,7.0,5.0,0.03,0.03,7.11,7.5
gpw,USA.45_1,Utah,USA.45.28_1,Wayne,2690.0,2894.0,8.0,6374.0,3.0,14.0,0.9856461087895094,0.0,83.0,33.0,16.0,3.0,0.9572465665864476,16.0,9.0,29.0,2.0,0.9259657995448176,7.0,5.0,0.07,0.07,7.11,7.5
worldpop,USA.45_1,Utah,USA.45.28_1,Wayne,2690.0,2886.0,7.0,6369.0,2.0,19.0,0.9901272525811942,0.0,97.0,44.0,15.0,3.0,0.9626826522021392,17.0,10.0,29.0,2.0,0.9287658132497864,7.0,5.0,0.07,0.07,7.07,7.38
landscan,USA.45_1,Utah,USA.45.28_1,Wayne,2690.0,2765.0,3.0,6374.0,2.0,18.0,0.994340172964596,0.0,177.0,75.0,18.0,2.0,0.960339518427504,15.0,9.0,29.0,2.0,0.9235849931121188,6.0,4.0,1.74,1.74,6.21,7.73
ghs,USA.45_1,Utah,USA.45.29_1,Weber,242872.0,251010.0,3.0,1698.0,29.0,512.0,0.9060739286603252,148.0,1566.0,1162.0,50.0,252.0,0.8825802721671275,1059.0,786.0,72.0,195.0,0.8357063500574372,849.0,662.0,0.0,0.0,1.12,4.06
gpw,USA.45_1,Utah,USA.45.29_1,Weber,242872.0,251215.0,3.0,1698.0,46.0,320.0,0.9034758302375376,148.0,1584.0,1132.0,68.0,197.0,0.8813516702906262,1061.0,779.0,78.0,181.0,0.8345674917323037,848.0,659.0,0.0,0.0,1.12,4.06
worldpop,USA.45_1,Utah,USA.45.29_1,Weber,242872.0,250824.0,3.0,1539.0,40.0,408.0,0.89823849676241,163.0,1618.0,1180.0,71.0,203.0,0.8724394452269238,1036.0,773.0,82.0,180.0,0.8273978439424867,857.0,665.0,0.0,0.0,4.74,4.81
landscan,USA.45_1,Utah,USA.45.29_1,Weber,242872.0,251063.0,3.0,1698.0,30.0,494.0,0.9095861107423602,148.0,1672.0,1212.0,53.0,252.0,0.8824820678805194,1058.0,801.0,80.0,189.0,0.8349558249634232,869.0,676.0,0.0,0.0,1.35,4.24
ghs,USA.46_1,Vermont,USA.46.1_1,Addison,36929.0,36659.0,1.0,2089.0,47.0,37.0,0.8431091228225204,18.0,315.0,101.0,84.0,19.0,0.6561646037082385,85.0,39.0,93.0,18.0,0.594470608146583,46.0,30.0,0.04,1.4,0.34,2.92
gpw,USA.46_1,Vermont,USA.46.1_1,Addison,36929.0,36852.0,0.0,2089.0,84.0,21.0,0.6395138644261105,18.0,199.0,50.0,93.0,18.0,0.6049874200828393,75.0,34.0,100.0,18.0,0.5717040968208774,44.0,28.0,0.04,1.51,0.34,2.92
worldpop,USA.46_1,Vermont,USA.46.1_1,Addison,36929.0,36697.0,1.0,2063.0,77.0,23.0,0.7171313041865801,18.0,280.0,64.0,93.0,18.0,0.6304977475073831,82.0,37.0,98.0,18.0,0.5829552636476838,44.0,29.0,0.01,1.39,1.11,1.65
landscan,USA.46_1,Vermont,USA.46.1_1,Addison,36929.0,36464.0,1.0,2089.0,52.0,33.0,0.8584184985348235,17.0,615.0,155.0,89.0,19.0,0.7082640202038786,134.0,52.0,93.0,18.0,0.6459301809283113,69.0,36.0,0.03,1.59,2.35,2.97
ghs,USA.46_1,Vermont,USA.46.2_1,Bennington,36153.0,36697.0,2.0,1745.0,38.0,55.0,0.8992111889555374,21.0,399.0,177.0,83.0,25.0,0.7840545873547294,157.0,76.0,90.0,22.0,0.7005254447242929,69.0,47.0,4.13,11.59,4.47,13.52
gpw,USA.46_1,Vermont,USA.46.2_1,Bennington,36153.0,36913.0,2.0,1745.0,76.0,27.0,0.7932912240962642,21.0,360.0,105.0,92.0,23.0,0.7453079479077606,148.0,67.0,97.0,22.0,0.6943618257543445,68.0,46.0,3.83,11.57,4.47,13.52
worldpop,USA.46_1,Vermont,USA.46.2_1,Bennington,36153.0,36829.0,2.0,1748.0,61.0,34.0,0.8357889088462738,21.0,399.0,128.0,92.0,23.0,0.7641639585957818,160.0,72.0,97.0,22.0,0.7010372201925152,70.0,47.0,3.74,11.58,4.52,13.67
landscan,USA.46_1,Vermont,USA.46.2_1,Bennington,36153.0,37804.0,5.0,1745.0,40.0,54.0,0.9110890021683758,22.0,736.0,251.0,88.0,24.0,0.8112450862065163,195.0,94.0,97.0,23.0,0.7351729366693167,80.0,56.0,2.85,9.3,2.87,13.47
ghs,USA.46_1,Vermont,USA.46.3_1,Caledonia,30645.0,31590.0,3.0,1697.0,61.0,30.0,0.8255696948550673,19.0,343.0,106.0,91.0,19.0,0.6732951497129913,73.0,40.0,100.0,19.0,0.5752888846535825,36.0,28.0,0.58,0.58,0.65,0.65
gpw,USA.46_1,Vermont,USA.46.3_1,Caledonia,30645.0,31527.0,3.0,1697.0,88.0,21.0,0.6606458952288238,19.0,268.0,60.0,98.0,19.0,0.6429515472992524,68.0,37.0,100.0,19.0,0.5676892935828042,36.0,27.0,0.49,0.49,0.65,0.65
worldpop,USA.46_1,Vermont,USA.46.3_1,Caledonia,30645.0,31643.0,3.0,1696.0,81.0,23.0,0.7185809454480795,19.0,296.0,72.0,96.0,19.0,0.6577734919097741,72.0,38.0,100.0,19.0,0.5694798105970361,36.0,27.0,0.45,0.45,0.65,0.65
landscan,USA.46_1,Vermont,USA.46.3_1,Caledonia,30645.0,30310.0,1.0,1697.0,57.0,31.0,0.8430518937235796,18.0,495.0,134.0,92.0,19.0,0.7211338617318729,98.0,49.0,97.0,18.0,0.625195803420423,42.0,30.0,0.36,0.36,1.89,0.82
ghs,USA.46_1,Vermont,USA.46.4_1,Chittenden,161293.0,160425.0,1.0,1600.0,55.0,181.0,0.864687380583655,100.0,1369.0,621.0,86.0,105.0,0.7689022334521076,621.0,305.0,100.0,105.0,0.7115561626770394,343.0,218.0,0.0,0.37,0.25,4.88
gpw,USA.46_1,Vermont,USA.46.4_1,Chittenden,161293.0,160372.0,1.0,1600.0,86.0,117.0,0.791219849848208,100.0,1318.0,474.0,90.0,102.0,0.7563466708360175,616.0,294.0,100.0,105.0,0.7082901165585715,341.0,215.0,0.01,0.32,0.25,4.88
worldpop,USA.46_1,Vermont,USA.46.4_1,Chittenden,161293.0,159911.0,1.0,1457.0,90.0,122.0,0.7971415081169645,110.0,1416.0,523.0,94.0,102.0,0.7503927501993914,617.0,298.0,100.0,105.0,0.7106922987090568,341.0,216.0,0.0,0.19,8.3,4.26
landscan,USA.46_1,Vermont,USA.46.4_1,Chittenden,161293.0,174432.0,8.0,1600.0,64.0,169.0,0.8872977418512091,109.0,2765.0,936.0,90.0,116.0,0.8103555250721325,1017.0,450.0,100.0,115.0,0.7663500203510056,459.0,287.0,0.0,0.15,1.81,5.06
ghs,USA.46_1,Vermont,USA.46.5_1,Essex,6193.0,5673.0,8.0,1714.0,16.0,20.0,0.9377626024722904,3.0,103.0,47.0,68.0,5.0,0.7824410838991944,23.0,14.0,88.0,4.0,0.6479546771940231,13.0,8.0,0.0,0.0,0.12,0.12
gpw,USA.46_1,Vermont,USA.46.5_1,Essex,6193.0,5843.0,6.0,1714.0,37.0,9.0,0.800292883013068,3.0,48.0,16.0,85.0,4.0,0.7008470637890988,17.0,10.0,95.0,4.0,0.5937451317317459,11.0,7.0,0.0,0.0,0.12,0.12
worldpop,USA.46_1,Vermont,USA.46.5_1,Essex,6193.0,6144.0,1.0,1732.0,25.0,13.0,0.8637581503184227,4.0,79.0,26.0,76.0,5.0,0.7383015458472931,20.0,12.0,91.0,4.0,0.6156451449084154,13.0,8.0,0.0,0.0,0.0,0.0
landscan,USA.46_1,Vermont,USA.46.5_1,Essex,6193.0,4993.0,19.0,1714.0,14.0,21.0,0.9502089472761722,3.0,158.0,56.0,64.0,5.0,0.7890038625365001,26.0,14.0,88.0,3.0,0.6513261417656437,14.0,9.0,0.0,0.0,0.7,0.18
ghs,USA.46_1,Vermont,USA.46.6_1,Franklin,48988.0,48002.0,2.0,1749.0,51.0,53.0,0.8396994743308801,27.0,373.0,151.0,89.0,29.0,0.6347643200353867,116.0,58.0,100.0,28.0,0.5194855292657486,59.0,42.0,0.13,6.09,0.97,8.18
